AverageTemperature,City,Year,Month
16.895,Aguascalientes,2008,3
20.991,Aguascalientes,2008,4
22.787,Aguascalientes,2008,5
22.708,Aguascalientes,2008,6
20.507,Aguascalientes,2008,7
20.389,Aguascalientes,2008,8
19.459,Aguascalientes,2008,9
18.07,Aguascalientes,2008,10
15.252,Aguascalientes,2008,11
13.782,Aguascalientes,2008,12
14.813,Aguascalientes,2009,1
16.596,Aguascalientes,2009,2
18.64,Aguascalientes,2009,3
20.707,Aguascalientes,2009,4
23.061,Aguascalientes,2009,5
23.395,Aguascalientes,2009,6
22.392,Aguascalientes,2009,7
21.813,Aguascalientes,2009,8
20.414,Aguascalientes,2009,9
19.106,Aguascalientes,2009,10
15.384,Aguascalientes,2009,11
13.483,Aguascalientes,2009,12
12.541,Aguascalientes,2010,1
13.067,Aguascalientes,2010,2
16.696,Aguascalientes,2010,3
19.636,Aguascalientes,2010,4
23.486,Aguascalientes,2010,5
23.79,Aguascalientes,2010,6
20.939,Aguascalientes,2010,7
21.517,Aguascalientes,2010,8
20.621,Aguascalientes,2010,9
18.252,Aguascalientes,2010,10
15.282,Aguascalientes,2010,11
12.881,Aguascalientes,2010,12
13.5,Aguascalientes,2011,1
16.004,Aguascalientes,2011,2
18.984,Aguascalientes,2011,3
21.946,Aguascalientes,2011,4
24.312,Aguascalientes,2011,5
24.047,Aguascalientes,2011,6
21.386,Aguascalientes,2011,7
21.795,Aguascalientes,2011,8
20.625,Aguascalientes,2011,9
18.716,Aguascalientes,2011,10
16.223,Aguascalientes,2011,11
14.528,Aguascalientes,2011,12
13.918,Aguascalientes,2012,1
14.801,Aguascalientes,2012,2
18.579,Aguascalientes,2012,3
20.505,Aguascalientes,2012,4
23.667,Aguascalientes,2012,5
23.483,Aguascalientes,2012,6
21.162,Aguascalientes,2012,7
21.088,Aguascalientes,2012,8
20.292,Aguascalientes,2012,9
19.747,Aguascalientes,2012,10
16.485,Aguascalientes,2012,11
14.652,Aguascalientes,2012,12
13.87,Aguascalientes,2013,1
16.418,Aguascalientes,2013,2
17.269,Aguascalientes,2013,3
20.829,Aguascalientes,2013,4
22.882,Aguascalientes,2013,5
23.264,Aguascalientes,2013,6
21.383,Aguascalientes,2013,7
21.062,Aguascalientes,2013,8
21.28,Aguascalientes,2013,9
